category,glass_name,nasal_engraving,glass_index,material,glass_supplier_name,image_engraving
uncategorized,prismahd_15_blanc_xblue_transitions_gens_pola,pr prm,1.50,org,mega_optic,False
uncategorized,prismahd_159_blanc_transitions_gens,pr prm,1.59,poly,mega_optic,False
uncategorized,prismahd_16_blanc_xblue_transitions_gens_pola,pr prm,1.60,mr8,mega_optic,False
uncategorized,prismahd_167_blanc_xblue_transitions_gens_pola,pr prm,1.67,org,mega_optic,False
uncategorized,prismahd_174_blanc_xblue,pr prm,1.74,org,mega_optic,False
uncategorized,psehd_15_blanc_xblue_transitions_gens_pola,ps psm,1.5,org,mega_optic,False
uncategorized,psehd_159_blanc,ps psm,1.59,poly,mega_optic,False
uncategorized,psehd_16_blanc_xblue_transitions_gens_pola,ps psm,1.60,mr8,mega_optic,False
uncategorized,psehd_167_blanc_xblue,ps psm,1.67,org,mega_optic,False
uncategorized,power_desk_15_blanc_x400_xblue_trans_trans_xtractive_ng,pw,1.5,org,mega_optic,False
uncategorized,power_desk_tvx_153_blanc_xblue__trans_trans_xtractive_ng,pw,1.53,tvx,mega_optic,False
uncategorized,power_desk_159_blanc_trans_trans_xtractive_ng,pw,1.59,poly,mega_optic,False
uncategorized,power_desk_16_blanc_x400_xblue_trans_trans_xtractive_ng,pw,1.6,mr8,mega_optic,False
uncategorized,power_desk_167_blanc_xblue_trans_trans_xtractive_ng,pw,1.67,org,mega_optic,False
uncategorized,power_desk_174_blanc_xblue_trans,pw,1.74,org,mega_optic,False
uncategorized,etouch_15_blanc_xblue_trans_gens_trans_xtractive,et,1.5,org,mega_optic,False
uncategorized,etouch_16_blanc_xblue_trans_gens_trans_xtractive,et,1.6,mr8,mega_optic,False
uncategorized,etouch_167_blanc_xblue_trans_gens_trans_xtractive,et,1.67,org,mega_optic,False
uncategorized,sprix_md_15_ar,"espmdf
espmda
espmdm",1.5,org,mega_optic,False
uncategorized,sprix_md_16_ar,"espmdf
espmda
espmdm",1.6,mr8,mega_optic,False
uncategorized,sprix_md_167_ar,"espmdf
espmda
espmdm",1.67,org,mega_optic,False
uncategorized,sprix_md_174_ar,"espmdf
espmda
espmdm",1.74,org,mega_optic,False
uncategorized,sprix_prog_mini_15_ar,esp espm,1.5,org,mega_optic,False
uncategorized,sprix_prog_min_159_ar,esp espm,1.59,poly,mega_optic,False
uncategorized,sprix_prog_min_16_ar,esp espm,1.6,mr8,mega_optic,False
uncategorized,sprix_prog_min_167_ar,esp espm,1.67,org,mega_optic,False
uncategorized,sprix_prog_min_174_ar,esp espm,1.74,org,mega_optic,False
uncategorized,ideo_15_blanc_xblue,id,1.5,org,mega_optic,False
uncategorized,ideo_16_blanc_xblue,id,1.6,mr8,mega_optic,False
uncategorized,ideo_167_blanc_xblue,id,1.67,org,mega_optic,False
progressif_free-form_personnalisé,integral_ou_integral_ip_167_transitions,https://si.france-optique.com/img/gravures/nasal/web_94-nas-mont-royal-01.tif.jpg,1.67,org,mont_royal,True
verres_de_proximité,ophtalmic_mind_174,mi,1.74,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_174_cozylens,mi,1.74,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_174_transitions_gen_8,mi,1.74,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_167,mi,1.67,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_167_cozylens,mi,1.67,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_167_nupolar,mi,1.67,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_160,mi,1.60,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_160_cozylens,mi,1.60,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_160_nupolar,mi,1.60,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_poly,mi,1.59,poly,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_poly_nupolar,mi,1.59,poly,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_poly_drivewear,mi,1.59,poly,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_trilogy,mi,1.53,tvx,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_150_uv_400,mi,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_150_cozylens,mi,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_150_transitions_gen_8xtractive_xtractive_polarized,mi,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_150_nupolar,mi,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_mind_150_drivewear,mi,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_kinetic_hr_150_uv_400,k ou ks,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,ophtalmic_spacio_150_uv_400,sp ou sp-s,1.50,org,ophtalmic_compagnie,False
verres_de_proximité,epsy_150_uv_400,https://si.france-optique.com/img/gravures/nasal/web_852-oph-com_2019.tif.jpg,1.50,org,ophtalmic_compagnie,True
verres_progressifs,yuniku_progressive_eyas_160_uv20_11_16mm_blanc_sensity_2_sensity_dark,yp_3,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_3_close_active_allround_167_11_14mm_fin_polarisant,l_5i ou l_5o ou l_5u,1.67,org pola,hoya_vision_care_france,False
verres_progressifs,balansis_167_11mm_14mm_fin_polarisant,b15 ou b45,1.67,org pola,hoya_vision_care_france,False
verres_progressifs,yuniku_digital_t5_t9_t13_eyas_160_uv20_blanc_sensity_2_sensity_dark_fin_polarisant,yd3,1.60,org blanc /  pho / pola,hoya_vision_care_france,False
verres_progressifs,yuniku_single_vision_eyas_160_uv20_blanc_sensity_2_sensity_dark_fin_polarisant,ys3,1.60,org blanc / pho / pola,hoya_vision_care_france,False
verres_progressifs,nulux_identity_v_eyegenius_eyas_160_uv20_blanc_sensity_2_sensity_dark,eg,1.60,org blanc/ pho,hoya_vision_care_france,False
verres_progressifs,sync_iiii_t5_t9_t13_eynoa_167uv20_blanc_sensity_2_sensity_dark_fin_polarisant,syi5,1.67,org pho pola,hoya_vision_care_france,False
verres_progressifs,daynamic_160_advanced_lights_protection_11mm_14mm_blanc,dp13l ou dp43l,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,balansis_i_160_advanced_lights_protection_11mm_14mm_blanc,bi13l ou bi43l,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,myself_160_advanced_lights_protection_11_16mm_blanc,my_3l,1.60,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_3i_indoor_outdoor_urban_eyas_160_uv20_11_14mm_blanc_sensity_2_sensity_dark,li_3i ou li_3o ou li_3u,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_3_indoor_outdoor_urban_eyas_160_uv20_11_14mm_blanc_sensity_2_sensity_dark,l_3i ou l_3o ou l_3u,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,balansis_eyas_160_uv20_11mm_14mm_blanc_sensity_2_sensity_dark,b13 ou b43,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,myself_eyas_160_uv20_11_16mm_blanc_sensity_2_sensity_dark,my_3,1.60,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,balansis_i_eyas_160_uv20_11mm_14mm_blanc_sensity_2_sensity_dark,bi13 ou bi43,1.60,org blanc /  pho,hoya_vision_care_france,False
verres_progressifs,daynamic_160_11mm_14mm_fin_polarisant,dp13 ou dp43,1.60,org pola,hoya_vision_care_france,False
verres_progressifs,amplitude_plus_pnx_153_uv20_11mm_15mm_blanc_sensity_2,da1x ou da5x,1.53,org blanc/ pho,hoya_vision_care_france,False
verres_progressifs,nulux_identity_v_eyegenius_organique_150_blanc_sensity_2_sensity_dark,eg,1.50,org blanc/ pho,hoya_vision_care_france,False
verres_progressifs,myself_pnx_153_uv20_11_16mm_blanc_sensity_2,my_x,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,balansis_i_pnx_153_uv20_11mm_14mm_blanc_sensity_2,bi1x ou bi4x,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,mystyle_v_eyvia_174_uv20_11_16mm_blanc,msv _7,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,lifestyle_3i_close_active_allround_160_11_14mm_fin_polarisant,li_3i ou li_3o ou li_3u,1.60,org pola,hoya_vision_care_france,False
verres_progressifs,lifestyle_3_close_active_allround_160_11_14mm_fin_polarisant,l_3i ou l_3o ou l_3u,1.60,org pola,hoya_vision_care_france,False
verres_progressifs,balansis_160_11mm_14mm_fin_polarisant,b13 ou b43,1.60,org pola,hoya_vision_care_france,False
verres_progressifs,sync_iiii_t5_t9_t13_eyas_160_uv20_blanc_sensity_2_sensity_dark_fin_polarisant,syi3,1.60,org pho pola,hoya_vision_care_france,False
verres_progressifs,balansis_i_150_advanced_lights_protection_11mm_14mm_blanc,bi11l ou bi41l,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,myself_150_advanced_lights_protection_11_16mm_blanc,my_1l,1.50,org blanc,hoya_vision_care_france,False
verres_progressifs,mystyle_v_eynoa_167_uv20_11_16mm_blanc_sensity_2_sensity_dark,msv _5,1.67,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_3i_indoor_outdoor_urban_pnx_153_uv20_11_14mm_blanc_sensity_2,li_xi ou li_xo ou li_xu,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_3_indoor_outdoor_urban_pnx_153_uv20_11_14mm_blanc_sensity_2,l_xi ou l_xo ou l_xu,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,balansis_pnx_153_uv20_11mm_14mm_blanc_sensity_2,b1x ou b4x,1.53,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,amplitude_plus_organique_150_11mm_15mm_blanc_sensity_2_sensity_dark,da11 ou da51,1.50,org blanc/ pho,hoya_vision_care_france,False
verres_progressifs,nulux_identity_v_eyvia_174_uv20_blanc,ni7,1.74,org blanc,hoya_vision_care_france,False
verres_progressifs,sync_iiii_t5_t9_t13_pnx_153_uv20_blanc_sensity_2_polarisant,syix,1.53,org blanc/ pho / pola,hoya_vision_care_france,False
verres_progressifs,myself_organique_150_11_16mm_blanc_sensity_2_sensity_dark,my_1,1.50,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,balansis_i_organique_150_11mm_14mm_blanc_sensity_2_sensity_dark,bi11 ou bi41,1.50,org blanc / pho,hoya_vision_care_france,False
verres_progressifs,lifestyle_3i_close_active_allround_153_11_14mm_polarisant,li_xi ou li_xo ou li_xu,1.53,org pola,hoya_vision_care_france,False
verres_progressifs,lifestyle_3_close_active_allround_153_11_14mm_polarisant,l_xi ou l_xo ou l_xu,1.53,org pola,hoya_vision_care_france,False
verres_progressifs,balansis_153_11mm_14mm_polarisant,b1x ou b4x,1.53,org pola,hoya_vision_care_france,False
verres_progressifs,presio_balance_14_12_160,https://si.france-optique.com/img/gravures/nasal/web_1426-nas-nikon-Balance3234.tif.jpg,1.60,org,nikon_verres_optiques,True
verres_progressifs,eden_zeta_fit_eden_zeta_fit_uv_clear_eden_zeta_blue_clear_eden_zeta_transitions_tm_gen_s_eden_zeta_transitions_tm_xtractive_eden_zeta_polarisant_eden_zeta_polarisant_dgrad,ezf,1.5,org,novacel,False
verres_progressifs,ivision_41_orgalit_regular,https://si.france-optique.com/img/gravures/nasal/web_1596-nas-optovision-V1.tif.jpg,,orgalit®,optovision_gmbh,True
uncategorized,varilux_comfort_max_short_eye_protect_system_ormix,https://si.france-optique.com/img/gravures/nasal/web_1542-variluxcomfort6.tif.jpg,1.6,org,essilor_france,True
seiko_prime_xceed_fr_freeform_individualisé,seiko_prime_xceed_174_ip_bl,https://si.france-optique.com/img/gravures/nasal/web_267-nas-seiko-01.tif.jpg,1.74,org,seiko_optical_france,True
uncategorized,maximo_ds,https://si.france-optique.com/img/gravures/nasal/web_531-nas-bbgr-94.tif.jpg,1.5,org,optic_200,True
uncategorized,k_repos_15,kr,1.50,org,k_optical,False
verres_progressifs,impression_2_minral_16,40 60   vlp*,1.6,min,rodenstock,False
verres_progressifs,be_4ty_sfusion_qube,sfq,1.50,org,optiswwis_france,False
verres_à_profondeur_de_champ,drive_indofin_167,dv67,1.67,org / day-night,indo_optical_france,False
verres_à_profondeur_de_champ,drive_indofin_167_polar,dvp67,1.67,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,drive_indofin_16,dv6,1.6,org / day-night,indo_optical_france,False
verres_à_profondeur_de_champ,drive_indofin_16_polar,dvp6,1.6,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,drive_superfin_15,dv,1.5,org / day-night / xtractive,indo_optical_france,False
verres_à_profondeur_de_champ,drive_sf15_polar,dvp,1.5,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,admira_18_mineral,18,1.8,min,indo_optical_france,False
verres_à_profondeur_de_champ,admira_16_mineral,h,1.6,min blanc / photo,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_174,mf74,1.74,org ar blanc - trans.,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_167,mf67,1.67,org ar blanc/couleur - trans. - photo.,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_167_polar,mfp67,1.67,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_16,mf6,1.6,org ar blanc/couleur - trans. - photo.,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_16_polar,mfp6,1.6,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_15,mf,1.5,org ar blanc/couleur - trans. - xtractive - photo.,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_15_polar,mfp,1.5,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_sport_167_polar_n10,mfsp67,1.67,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_sport_167_couleur,mfs67,1.67,org*,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_sport_16_polar_n10,mfsp6,1.6,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_sport_16_couleur,mfs6,1.6,org*,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_sport_15_polar_n10,mfsp,1.5,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,unimax_sport_15_couleur,mfs,1.5,org*,indo_optical_france,False
verres_à_profondeur_de_champ,forza_167,py67 p8y67,1.67,org ar blanc - trans.,indo_optical_france,False
verres_à_profondeur_de_champ,forza_167_polar,pyp67 p8yp67,1.67,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,forza_16,py6 p8y6,1.6,org ar blanc - trans.,indo_optical_france,False
verres_à_profondeur_de_champ,forza_16_polar,pyp6 p8yp6,1.6,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,forza_15,p p8,1.5,org ar blanc/couleur - trans. - xtractive,indo_optical_france,False
verres_à_profondeur_de_champ,forza_15_polar,pp p8p,1.5,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,indofin_167as_indopolar,r,1.67,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,indofin_16_indopolar,r,1.6,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,superfin_indopolar,r,1.5,org pola,indo_optical_france,False
verres_à_profondeur_de_champ,lecta_superfin,l,1.5,org,indo_optical_france,False
verres_à_profondeur_de_champ,basic_16_15,5c,1.5,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,basic_19_15,5b,1.5,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,basic_16_16,6c,1.6,org / ar blanc,indo_optical_france,False
verres_à_profondeur_de_champ,basic_19_16,6b,1.6,org / ar blanc,indo_optical_france,False
verres_progressifs,aliena_blue_natural_transition,https://si.france-optique.com/img/gravures/nasal/web_1808-nas-trianglecarre.tif.jpg,1.74,org,divel_france,True
verres_freinateur_de_myopie,myoshield,,1.59,poly,hephilens,False
verres_freinateur_de_myopie,myoshield,,1.5 / 1.60 / 1.67 / 1.74,org,hephilens,False
verres_progressifs_made_in_france,perception,,1.59,poly,hephilens,False
uncategorized,ideo_174_blanc_xblue,id,1.74,org,mega_optic,False
uncategorized,movilens_15_blanc_xblue,mo,1.5,org,mega_optic,False
uncategorized,movilens_16_blanc_xblue,mo,1.6,mr8,mega_optic,False
uncategorized,movilens_167_blanc_xblue,mo,1.67,org,mega_optic,False
uncategorized,movilens_174_blanc_xblue,mo,1.74,org,mega_optic,False
uncategorized,officehd_15_blanc_x400_xblue,of,1.5,org,mega_optic,False
uncategorized,officehd_tvx_153_blanc,of,1.53,tvx,mega_optic,False
uncategorized,officehd_159_blanc,of,1.59,poly,mega_optic,False
uncategorized,officehd_16_blanc_xblue,of,1.6,mr8,mega_optic,False
uncategorized,officehd_167_blanc_xblue,of,1.67,org,mega_optic,False
uncategorized,officehd_174_blanc_xblue,of,1.74,org,mega_optic,False
uncategorized,stressless_15_blanc_x400_xblue_transitions_gens_transitions_xtractive_pola_pola_drw,sl,1.5,org,mega_optic,False
uncategorized,stressless_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,sl,1.53,tvx,mega_optic,False
uncategorized,stressless_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,sl,1.59,poly,mega_optic,False
uncategorized,stressless_16_blanc_xblue_transitions_gens_transitions_xtractive_pola,sl,1.6,mr8,mega_optic,False
uncategorized,stressless_167_blanc_xblue_transitions_gens_transitions_xtractive_pola,sl,1.67,org,mega_optic,False
uncategorized,stressless_174_blanc_xblue_transitions_gens,sl,1.74,org,mega_optic,False
uncategorized,orgaindividual_15_blanc_x400_xblue_transitions_gens_transitions_xtractive_pola_pola_dgrad_pola_drw,oi,1.5,org,mega_optic,False
uncategorized,orgaindividual_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,oi,1.53,tvx,mega_optic,False
uncategorized,orgaindividual_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,oi,1.59,poly,mega_optic,False
uncategorized,orgaindividual_16_blanc_xblue_transitions_gens_transitions_xtractive_pola,oi,1.6,mr8,mega_optic,False
uncategorized,orgaindividual_167_blanc_xblue_transitions_gens_transitions_xtractive_pola,oi,1.67,org,mega_optic,False
uncategorized,orgaindividual_174_blanc_xblue_transitions_gens,oi,1.74,org,mega_optic,False
uncategorized,vipsport_15_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,vs,1.5,org,mega_optic,False
uncategorized,vipsport_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,vs,1.53,tvx,mega_optic,False
uncategorized,vipsport_159_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,vs,1.59,poly,mega_optic,False
uncategorized,vipsport_16_blanc_transitions_gens_transitions_xtractive__pola,vs,1.60,mr8,mega_optic,False
uncategorized,vipsport_167_blanc_transitions_gens_transitions_xtractive__pola,vs,1.67,org,mega_optic,False
uncategorized,vipsport_174_blanc,vs,1.74,org,mega_optic,False
uncategorized,orgasport_15_blanc_transitions_gens_transitions_xtractive_pola_pola_drw,os,1.5,org,mega_optic,False
uncategorized,orgasport_tvx_153_blanc_transitions_gens_transitions_xtractive_pola,os,1.53,tvx,mega_optic,False
verres_progressifs,variovid_cat4,https://si.france-optique.com/img/gravures/nasal/web_1824-nas-leica-V4L.tif.jpg,1.74,org,leica_eyecare,True
progressif_free-form_personnalisé,integral_174,https://si.france-optique.com/img/gravures/nasal/web_94-nas-mont-royal-01.tif.jpg,1.74,org,mont_royal,True
verres_de_proximité,ophtalmic_mind_167_transitions_gen8xtractive_xtractive_polarized,mi,1.67,org,ophtalmic_compagnie,False
